376556.59529621,4940861.5088389,7
376556.15293896,4940860.61199998,7
376555.7105817,4940859.71516105,7
376555.26822444,4940858.81832212,7
376554.82586719,4940857.9214832,7
376554.38350993,4940857.02464427,7
376553.94115268,4940856.12780535,7
376553.49879542,4940855.23096642,7
376553.05643816,4940854.3341275,7
376552.61408091,4940853.43728857,7
376552.17172365,4940852.54044965,7
376551.72936639,4940851.64361072,7
376551.28700914,4940850.7467718,7
376550.84465188,4940849.84993287,7
376550.40229463,4940848.95309395,7
376549.95993737,4940848.05625502,7
376549.51758011,4940847.1594161,7
376549.07522286,4940846.26257717,7
376548.6328656,4940845.36573825,7
376548.19050834,4940844.46889932,7
376547.74815109,4940843.5720604,7
376547.30579383,4940842.67522147,7
376546.86343658,4940841.77838255,7
376546.42107932,4940840.88154362,7
376545.97872206,4940839.98470469,7
376545.53636481,4940839.08786577,7
376545.09400755,4940838.19102684,7
376544.65165029,4940837.29418792,7
376544.20929304,4940836.39734899,7
376543.76693578,4940835.50051007,7
376543.32457853,4940834.60367114,7
376542.88222127,4940833.70683222,7
376542.43986401,4940832.80999329,7
376541.99750676,4940831.91315437,7
376541.5551495,4940831.01631544,7
376541.11279224,4940830.11947652,7
376540.67043499,4940829.22263759,7
376540.22807773,4940828.32579867,7
376539.78572047,4940827.42895974,7
376539.34336322,4940826.53212082,7
376538.90100596,4940825.63528189,7
376538.45864871,4940824.73844297,7
376538.01629145,4940823.84160404,7
376537.57393419,4940822.94476512,7
376537.13157694,4940822.04792619,7
376536.68921968,4940821.15108726,7
376536.24686242,4940820.25424834,7
376535.80450517,4940819.35740941,7
376535.36214791,4940818.46057049,7
376534.91979066,4940817.56373156,7
376534.4774334,4940816.66689264,7
376534.03507614,4940815.77005371,7
376533.59271889,4940814.87321479,7
376533.15036163,4940813.97637586,7
376532.70800437,4940813.07953694,7
376532.26564712,4940812.18269801,7
376531.82328986,4940811.28585909,7
376531.38093261,4940810.38902016,7
376530.93857535,4940809.49218124,7
376530.49621809,4940808.59534231,7
376530.05386084,4940807.69850339,7
376529.61150358,4940806.80166446,7
376529.16914632,4940805.90482554,7
376528.72678907,4940805.00798661,7
376528.28443181,4940804.11114769,7
376527.84207456,4940803.21430876,7
376527.3997173,4940802.31746984,7
376526.95736004,4940801.42063091,7
376526.51500279,4940800.52379198,7
376526.07264553,4940799.62695306,7
376525.63028827,4940798.73011413,7
376525.18793102,4940797.83327521,7
376524.74557376,4940796.93643628,7
376524.3032165,4940796.03959736,7
376523.86085925,4940795.14275843,7
376523.41850199,4940794.24591951,7
376522.97614474,4940793.34908058,7
376522.53378748,4940792.45224166,7
376522.09143022,4940791.55540273,7
376521.64907297,4940790.65856381,7
376521.20671571,4940789.76172488,7
376520.76435845,4940788.86488596,7
376520.3220012,4940787.96804703,7
376519.87964394,4940787.07120811,7
376519.43728669,4940786.17436918,7
376518.99492943,4940785.27753026,7
376518.55257217,4940784.38069133,7
376518.11021492,4940783.48385241,7
376517.66785766,4940782.58701348,7
376517.2255004,4940781.69017455,7
376516.78314315,4940780.79333563,7
376516.34078589,4940779.8964967,7
376515.89842864,4940778.99965778,7
376515.45607138,4940778.10281885,7
376515.01371412,4940777.20597993,7
376514.57135687,4940776.309141,7
376514.12899961,4940775.41230208,7
376513.68664235,4940774.51546315,7
376513.2442851,4940773.61862423,7
376512.80192784,4940772.7217853,7
376512.35957059,4940771.82494638,7
376511.91721333,4940770.92810745,7
376511.47485607,4940770.03126853,7
376511.03249882,4940769.1344296,7
376510.59014156,4940768.23759068,7
376510.1477843,4940767.34075175,7
376509.70542705,4940766.44391283,7
376509.26306979,4940765.5470739,7
376508.82071253,4940764.65023497,7
376508.37835528,4940763.75339605,7
376507.93599802,4940762.85655713,7
376507.49364077,4940761.9597182,7
376507.05128351,4940761.06287927,7
376506.60892625,4940760.16604035,7
376506.166569,4940759.26920142,7
376505.72421174,4940758.3723625,7
376505.28185448,4940757.47552357,7
376504.83949723,4940756.57868465,7
376504.39713997,4940755.68184572,7
376503.95478272,4940754.7850068,7
376503.51242546,4940753.88816787,7
376503.0700682,4940752.99132895,7
376502.62771095,4940752.09449002,7
376502.18535369,4940751.1976511,7
376501.74299643,4940750.30081217,7
376501.30063918,4940749.40397325,7
376500.85828192,4940748.50713432,7
376500.41592467,4940747.6102954,7
376499.97356741,4940746.71345647,7
376499.53121015,4940745.81661755,7
376499.0888529,4940744.91977862,7
376498.64649564,4940744.0229397,7
